6.2245989244099999e-02,7.6142510540799999e-02,9.9515216576599996e-01,-9.2128409312582375e-04,-3.7195237043498781e-03,3.4221913425123952e-04
-4.5036170386200003e-02,-5.2404960230100002e-02,-9.9760994220900001e-01,4.4581950955313527e-03,9.7174392831740758e-03,-7.1172311248043874e-04
4.7948831704799997e-03,4.3805329287399997e-02,9.9902859978900005e-01,4.7072427468255323e-03,-3.4636822718057425e-03,1.2928264862941972e-04
1.4736144482300000e-03,6.4442738154999997e-04,-9.9999874474700001e-01,-6.4139292982911865e-03,-7.0018547564257442e-03,-1.3963863338745802e-05
4.9242373472500003e-02,3.2767344783899997e-02,9.9824921252599996e-01,-4.0109950650733571e-03,-2.6361178798840657e-03,2.8438740235366562e-04
2.5758809555217685e-02,-2.4172208727569058e-02,-9.9937592357793315e-01,-1.1082934011977170e-02,-3.7991990123366235e-03,-1.9376908171901593e-04
-5.5767851862092996e-03,8.8704046066707870e-02,9.9604246221668957e-01,1.3085070880406001e-02,-2.2775404173080941e-02,2.1015601340375620e-03
-9.6577330725876681e-02,-2.4767786093877371e-02,-9.9501728955129121e-01,2.4195099433834907e-02,-1.9510359574747482e-03,-2.2998346890461610e-03
6.2921963571518094e-02,4.6299386608036709e-02,9.9694395135720282e-01,-2.5440717582538115e-03,-7.0130462673422015e-03,4.8626377668267219e-04
-5.4748554700008459e-02,-5.1761575156563993e-03,-9.9848676892032739e-01,-4.5704600431299477e-03,-9.7444666384848208e-03,3.0112064101507413e-04
3.9829516937110350e-02,3.0362415379366420e-02,9.9874510530103722e-01,4.6714780897059612e-03,-6.5345662470498388e-04,-1.6643104766304718e-04
-6.9778236644191347e-02,-4.1164932726501034e-02,-9.9671287354434202e-01,1.3959708624050420e-02,-3.3482072599362116e-03,-8.3901306729343558e-04
-1.2862825597926852e-03,8.9691799767036479e-02,9.9596875940781482e-01,1.6952383114220961e-02,-2.0346661540223018e-02,1.8542090101682771e-03
-2.4696634602647791e-02,4.2123158520271022e-02,-9.9880716248775603e-01,-7.8891524371817335e-03,-1.7240116585431928e-02,-5.3200724697141026e-04
1.3758196103260928e-01,-1.7578989185240944e-02,9.9033438274571062e-01,-1.4844230759481530e-02,9.4295259322519677e-03,2.2296104737605789e-03
-1.4683995639316835e-01,-1.9361585932887060e-02,-9.8897077278672141e-01,1.4173636158579684e-02,-1.3306675983581156e-02,-1.8439551654117086e-03
2.6784807356798968e-03,6.1323960168458987e-02,9.9811435245444702e-01,2.6515500228163222e-02,-4.3108428966496847e-03,1.9370195514486626e-04
7.2145686943207738e-03,-6.6452456481530559e-02,-9.9776354575431636e-01,-7.6658998108339975e-03,1.2802189199057601e-02,-9.0807394724244336e-04
-4.4600069756961562e-02,-5.3042214998303694e-02,9.9759582393655943e-01,1.5272002039978173e-02,1.4049353553896452e-02,1.4297786276570757e-03
1.0718048097157836e-02,1.8910803437347763e-02,-9.9976375184349275e-01,9.9904822309259973e-04,1.8684501526051492e-03,4.6052620321538248e-05
