6.2245989244099999e-02,7.6142510540799999e-02,9.9515216576599996e-01,-9.0805285496807627e-04,-3.7420341148351119e-03,3.4311387948742254e-04
-4.5036170386200003e-02,-5.2404960230100002e-02,-9.9760994220900001e-01,4.2451812944920703e-03,9.7372805745018064e-03,-7.0314907628315137e-04
4.7948831704799997e-03,4.3805329287399997e-02,9.9902859978900005e-01,4.5913697520911520e-03,-3.3529704461155341e-03,1.2498430270728019e-04
1.4736144482300000e-03,6.4442738154999997e-04,-9.9999874474700001e-01,-6.3010631443882296e-03,-7.4031432718504207e-03,-1.4056143566714497e-05
4.9242373472500003e-02,3.2767344783899997e-02,9.9824921252599996e-01,-3.6000397643159415e-03,-1.7967995661926069e-03,2.3656502857210209e-04
7.4472417137276909e-03,-4.8958566708384665e-02,-9.9877307027594420e-01,-6.7362571684118416e-03,2.8897147866432603e-03,-1.9187825065820584e-04
6.4817641225649713e-03,6.3426969772552105e-02,9.9796548091586545e-01,1.0169281085547257e-02,-8.2287762748511784e-03,4.5694111818276955e-04
-9.7965197603470527e-02,-5.3561804040113181e-02,-9.9374744465110765e-01,2.4652062696448589e-02,6.0390877088050878e-03,-2.7557390366847795e-03
8.0605791960170106e-02,4.1614642721658846e-03,9.9673739639148362e-01,-5.3794230011518802e-03,6.5589021066082024e-03,4.0764800837845883e-04
-1.1871890954220990e-01,-1.5040653325441697e-02,-9.9281399255951996e-01,1.0820404628362869e-02,8.7895984084388314e-04,-1.3072003197618456e-03
5.9297915303335787e-02,9.9856475138060414e-03,9.9819041076054282e-01,4.7387227923218140e-03,4.1613710890662419e-03,-3.2313510947163516e-04
-8.0804900494371723e-02,-5.8382712808980101e-02,-9.9501865971735881e-01,6.8850643466478855e-03,1.2771038423876275e-03,-6.3406622591862135e-04
5.5365858163518918e-02,1.2221675995417712e-01,9.9095798524495304e-01,3.7633057534029986e-03,-2.7641871844452888e-02,3.1988655528571060e-03
-7.3473300216260501e-02,2.1528592627688442e-02,-9.9706480528402242e-01,8.7929732299114102e-03,-1.6848219335702276e-02,-1.0117368571722326e-03
8.0019227119278516e-02,-1.1734801898761599e-02,9.9672424683375238e-01,4.7947110363968579e-03,1.0959968204916144e-02,-2.5589426213073411e-04
-1.4149565634129566e-01,-4.1274630500968169e-02,-9.8907806433228684e-01,1.4571498741160300e-02,-9.6475922689886577e-03,-1.6819733771503789e-03
1.2674136950934913e-02,1.1274430959777193e-01,9.9354322997604161e-01,2.0788018288606065e-02,-2.1014121235153060e-02,2.1194371177826409e-03
-3.3203570381047431e-02,-7.1299926540250094e-02,-9.9690215949179595e-01,3.7103226364516798e-03,1.4356745350618363e-02,-1.1503945866027799e-03
-4.2737207459439236e-02,-2.2436273799498446e-02,9.9883442844471360e-01,1.7460879402518975e-02,5.0631425209581547e-03,8.6083063704025609e-04
1.4454888912671699e-02,1.5688063528664090e-02,-9.9977247181100115e-01,-2.2959970884496648e-03,-5.5362895610899126e-04,-4.1883278718659594e-05
-1.2289355176926984e-02,5.3712938862768365e-02,9.9848078461958878e-01,2.7726126109537605e-03,-1.9666910199042785e-02,1.0921003018603162e-03
5.2436069173550153e-03,-6.0347880173411049e-02,-9.9816363297853739e-01,1.2847288270739814e-02,3.0301216983505862e-02,-1.7644883301627006e-03
-2.9237430742173449e-02,-6.8039472621379160e-02,9.9725412947555203e-01,-6.1800974321593993e-03,9.9377706422614318e-03,4.9683474676571354e-04
3.7197784410616122e-02,4.0625813988807997e-02,-9.9848178282773525e-01,1.3862650546766771e-02,1.2829527902154176e-02,1.0384464878057424e-03
-8.5863564216534571e-02,-1.0992874759427322e-01,9.9022382607383219e-01,3.4132261202395897e-03,1.0142735992189917e-02,1.4219512678707805e-03
1.2336168013694128e-01,4.4917265928196878e-02,-9.9134477369280261e-01,-2.9729837776525619e-03,3.5216107871575879e-03,-2.1039213716918069e-04
-8.3208758470240618e-02,-4.1125317812983455e-03,9.9652369718124001e-01,-1.0365667326409105e-02,-2.8178476773899706e-03,-8.7715204319440180e-04
1.5606251594300000e-01,1.1102834639900000e-02,-9.8768477801200005e-01,6.3963384808455920e-04,3.6796452966752135e-04,1.0520392665134661e-04
-1.9562969857699999e-01,1.2306359779300001e-02,9.8060062756400002e-01,5.4819710497076915e-03,-7.4219384275074039e-03,1.1867964958394027e-03
8.4411587860600004e-02,1.9100205845499998e-02,-9.9624792654299998e-01,-3.5678968667172345e-03,1.4802280475517722e-02,-1.8514704307844921e-05
-4.8440407013100001e-01,9.9852782922300001e-02,8.6912720977799984e-01,-1.5771359155877150e-02,-1.5704213607063627e-02,-6.9858601434006559e-03
-4.6036817457200002e-01,-2.5417775363299999e-01,8.5056153106400001e-01,-8.5386546124997242e-03,1.1952512405883894e-02,-1.0497325014713964e-03
-1.2011894107300000e-01,3.0059205650500000e-02,-9.9230437490500001e-01,2.5626573225090584e-03,-2.0946088039999386e-04,-3.1655600795119798e-04
5.6606503334500000e-02,-4.8635876381800003e-02,9.9721125697100022e-01,2.1558380595750630e-03,1.3755636449934929e-02,5.4851264042634696e-04
-1.0941838008300001e-01,-4.1468573348300002e-02,-9.9313041410299996e-01,1.4001809262735341e-02,5.3786838826675974e-03,-1.7672418545862196e-03
4.7866674638199998e-02,7.2195718732899983e-02,9.9624126113500000e-01,1.1765987742694925e-03,-1.2058614794597616e-02,8.1733263123816085e-04
-3.8095426313899998e-02,3.4752787920799999e-02,-9.9866964133400005e-01,1.6781240412857151e-03,-1.3000640757998207e-02,-5.1642439152219956e-04
