31
31,63,31,30,31,767
31,62,31,766,
31,95,31,29,31,735
31,94,31,61,31,765,31,734,
31,93,31,733,
31,127,31,28,31,703
31,126,31,60,31,764,31,702,
31,125,31,92,31,732,31,701,
31,159,31,27,31,671
31,158,31,59,31,763,31,670,
31,124,31,700,
31,157,31,91,31,731,31,669,
31,191,31,26,31,639
31,156,31,123,31,699,31,668,
63,30,30,767,
63,767
63,62,30,62,30,766,767,766,
63,766,767,62,
63,95,30,29,767,735
63,29,30,95,30,735,767,29,
63,735,767,95
63,94,30,61,30,765,767,734,
63,61,30,94,30,734,767,765,
63,765,767,61,
63,734,767,94,
63,93,30,93,30,733,767,733,
63,733,767,93,
63,127,30,28,767,703
63,28,30,127,30,703,767,28,
63,703,767,127
62,766,
62,95,62,29,766,29,766,735,
62,735,766,95,
62,94,62,61,766,765,766,734,
62,765,766,61,
62,734,766,94,
62,93,766,733,
62,733,766,93,
62,127,62,28,766,28,766,703,
62,703,766,127,
95,29,29,735,
95,735
95,94,29,61,29,765,735,734,
95,61,29,94,29,734,735,765,
95,765,735,61,
95,734,735,94,
95,93,29,93,29,733,735,733,
95,733,735,93,
95,127,29,28,735,703
95,28,29,127,29,703,735,28,
95,703,735,127
94,61,765,734,
94,765,734,61,
94,734,
61,765,
94,93,61,93,765,733,734,733,
94,733,734,93,
61,733,765,93,
94,127,61,28,765,28,734,703,
94,28,61,127,765,703,734,28,
94,703,734,127,
61,703,765,127,
93,733,
93,127,93,28,733,28,733,703,
93,703,733,127,
127,28,28,703,
127,703
63
63,95,63,62,63,31
63,94,63,30,
63,127,63,61,63,767
63,126,63,93,63,29,63,766,
63,125,63,765,
63,159,63,60,63,735
63,158,63,92,63,28,63,734,
63,157,63,124,63,764,63,733,
63,191,63,59,63,703
63,190,63,91,63,27,63,702,
63,156,63,732,
63,189,63,123,63,763,63,701,
63,223,63,58,63,671
63,188,63,155,63,731,63,700,
95,62,62,31,
95,31
95,94,62,94,62,30,31,30,
95,30,31,94,
95,127,62,61,31,767
95,61,62,127,62,767,31,61,
95,767,31,127
95,126,62,93,62,29,31,766,
95,93,62,126,62,766,31,29,
95,29,31,93,
95,766,31,126,
95,125,62,125,62,765,31,765,
95,765,31,125,
95,159,62,60,31,735
95,60,62,159,62,735,31,60,
95,735,31,159
94,30,
94,127,94,61,30,61,30,767,
94,767,30,127,
94,126,94,93,30,29,30,766,
94,29,30,93,
94,766,30,126,
94,125,30,765,
94,765,30,125,
94,159,94,60,30,60,30,735,
94,735,30,159,
127,61,61,767,
127,767
127,126,61,93,61,29,767,766,
127,93,61,126,61,766,767,29,
127,29,767,93,
127,766,767,126,
127,125,61,125,61,765,767,765,
127,765,767,125,
127,159,61,60,767,735
127,60,61,159,61,735,767,60,
127,735,767,159
126,93,29,766,
126,29,766,93,
126,766,
93,29,
126,125,93,125,29,765,766,765,
126,765,766,125,
93,765,29,125,
126,159,93,60,29,60,766,735,
126,60,93,159,29,735,766,60,
126,735,766,159,
93,735,29,159,
125,765,
125,159,125,60,765,60,765,735,
125,735,765,159,
159,60,60,735,
159,735
95
95,127,95,94,95,63
95,126,95,62,
95,159,95,93,95,31
95,158,95,125,95,61,95,30,
95,157,95,29,
95,191,95,92,95,767
95,190,95,124,95,60,95,766,
95,189,95,156,95,28,95,765,
95,223,95,91,95,735
95,222,95,123,95,59,95,734,
95,188,95,764,
95,221,95,155,95,27,95,733,
95,255,95,90,95,703
95,220,95,187,95,763,95,732,
127,94,94,63,
127,63
127,126,94,126,94,62,63,62,
127,62,63,126,
127,159,94,93,63,31
127,93,94,159,94,31,63,93,
127,31,63,159
127,158,94,125,94,61,63,30,
127,125,94,158,94,30,63,61,
127,61,63,125,
127,30,63,158,
127,157,94,157,94,29,63,29,
127,29,63,157,
127,191,94,92,63,767
127,92,94,191,94,767,63,92,
127,767,63,191
126,62,
126,159,126,93,62,93,62,31,
126,31,62,159,
126,158,126,125,62,61,62,30,
126,61,62,125,
126,30,62,158,
126,157,62,29,
126,29,62,157,
126,191,126,92,62,92,62,767,
126,767,62,191,
159,93,93,31,
159,31
159,158,93,125,93,61,31,30,
159,125,93,158,93,30,31,61,
159,61,31,125,
159,30,31,158,
159,157,93,157,93,29,31,29,
159,29,31,157,
159,191,93,92,31,767
159,92,93,191,93,767,31,92,
159,767,31,191
158,125,61,30,
158,61,30,125,
158,30,
125,61,
158,157,125,157,61,29,30,29,
158,29,30,157,
125,29,61,157,
158,191,125,92,61,92,30,767,
158,92,125,191,61,767,30,92,
158,767,30,191,
125,767,61,191,
157,29,
157,191,157,92,29,92,29,767,
157,767,29,191,
191,92,92,767,
191,767
127
127,159,127,126,127,95
127,158,127,94,
127,191,127,125,127,63
127,190,127,157,127,93,127,62,
127,189,127,61,
127,223,127,124,127,31
127,222,127,156,127,92,127,30,
127,221,127,188,127,60,127,29,
127,255,127,123,127,767
127,254,127,155,127,91,127,766,
127,220,127,28,
127,253,127,187,127,59,127,765,
127,287,127,122,127,735
127,252,127,219,127,27,127,764,
159,126,126,95,
159,95
159,158,126,158,126,94,95,94,
159,94,95,158,
159,191,126,125,95,63
159,125,126,191,126,63,95,125,
159,63,95,191
159,190,126,157,126,93,95,62,
159,157,126,190,126,62,95,93,
159,93,95,157,
159,62,95,190,
159,189,126,189,126,61,95,61,
159,61,95,189,
159,223,126,124,95,31
159,124,126,223,126,31,95,124,
159,31,95,223
158,94,
158,191,158,125,94,125,94,63,
158,63,94,191,
158,190,158,157,94,93,94,62,
158,93,94,157,
158,62,94,190,
158,189,94,61,
158,61,94,189,
158,223,158,124,94,124,94,31,
158,31,94,223,
191,125,125,63,
191,63
191,190,125,157,125,93,63,62,
191,157,125,190,125,62,63,93,
191,93,63,157,
191,62,63,190,
191,189,125,189,125,61,63,61,
191,61,63,189,
191,223,125,124,63,31
191,124,125,223,125,31,63,124,
191,31,63,223
190,157,93,62,
190,93,62,157,
190,62,
157,93,
190,189,157,189,93,61,62,61,
190,61,62,189,
157,61,93,189,
190,223,157,124,93,124,62,31,
190,124,157,223,93,31,62,124,
190,31,62,223,
157,31,93,223,
189,61,
189,223,189,124,61,124,61,31,
189,31,61,223,
223,124,124,31,
223,31
159
159,191,159,158,159,127
159,190,159,126,
159,223,159,157,159,95
159,222,159,189,159,125,159,94,
159,221,159,93,
159,255,159,156,159,63
159,254,159,188,159,124,159,62,
159,253,159,220,159,92,159,61,
159,287,159,155,159,31
159,286,159,187,159,123,159,30,
159,252,159,60,
159,285,159,219,159,91,159,29,
159,319,159,154,159,767
159,284,159,251,159,59,159,28,
191,158,158,127,
191,127
191,190,158,190,158,126,127,126,
191,126,127,190,
191,223,158,157,127,95
191,157,158,223,158,95,127,157,
191,95,127,223
191,222,158,189,158,125,127,94,
191,189,158,222,158,94,127,125,
191,125,127,189,
191,94,127,222,
191,221,158,221,158,93,127,93,
191,93,127,221,
191,255,158,156,127,63
191,156,158,255,158,63,127,156,
191,63,127,255
190,126,
190,223,190,157,126,157,126,95,
190,95,126,223,
190,222,190,189,126,125,126,94,
190,125,126,189,
190,94,126,222,
190,221,126,93,
190,93,126,221,
190,255,190,156,126,156,126,63,
190,63,126,255,
223,157,157,95,
223,95
223,222,157,189,157,125,95,94,
223,189,157,222,157,94,95,125,
223,125,95,189,
223,94,95,222,
223,221,157,221,157,93,95,93,
223,93,95,221,
223,255,157,156,95,63
223,156,157,255,157,63,95,156,
223,63,95,255
222,189,125,94,
222,125,94,189,
222,94,
189,125,
222,221,189,221,125,93,94,93,
222,93,94,221,
189,93,125,221,
222,255,189,156,125,156,94,63,
222,156,189,255,125,63,94,156,
222,63,94,255,
189,63,125,255,
221,93,
221,255,221,156,93,156,93,63,
221,63,93,255,
255,156,156,63,
255,63
191
191,223,191,190,191,159
191,222,191,158,
191,255,191,189,191,127
191,254,191,221,191,157,191,126,
191,253,191,125,
191,287,191,188,191,95
191,286,191,220,191,156,191,94,
191,285,191,252,191,124,191,93,
191,319,191,187,191,63
191,318,191,219,191,155,191,62,
191,284,191,92,
191,317,191,251,191,123,191,61,
191,351,191,186,191,31
191,316,191,283,191,91,191,60,
223,190,190,159,
223,159
223,222,190,222,190,158,159,158,
223,158,159,222,
223,255,190,189,159,127
223,189,190,255,190,127,159,189,
223,127,159,255
223,254,190,221,190,157,159,126,
223,221,190,254,190,126,159,157,
223,157,159,221,
223,126,159,254,
223,253,190,253,190,125,159,125,
223,125,159,253,
223,287,190,188,159,95
223,188,190,287,190,95,159,188,
223,95,159,287
222,158,
222,255,222,189,158,189,158,127,
222,127,158,255,
222,254,222,221,158,157,158,126,
222,157,158,221,
222,126,158,254,
222,253,158,125,
222,125,158,253,
222,287,222,188,158,188,158,95,
222,95,158,287,
255,189,189,127,
255,127
255,254,189,221,189,157,127,126,
255,221,189,254,189,126,127,157,
255,157,127,221,
255,126,127,254,
255,253,189,253,189,125,127,125,
255,125,127,253,
255,287,189,188,127,95
255,188,189,287,189,95,127,188,
255,95,127,287
254,221,157,126,
254,157,126,221,
254,126,
221,157,
254,253,221,253,157,125,126,125,
254,125,126,253,
221,125,157,253,
254,287,221,188,157,188,126,95,
254,188,221,287,157,95,126,188,
254,95,126,287,
221,95,157,287,
253,125,
253,287,253,188,125,188,125,95,
253,95,125,287,
287,188,188,95,
287,95
223
223,255,223,222,223,191
223,254,223,190,
223,287,223,221,223,159
223,286,223,253,223,189,223,158,
223,285,223,157,
223,319,223,220,223,127
223,318,223,252,223,188,223,126,
223,317,223,284,223,156,223,125,
223,351,223,219,223,95
223,350,223,251,223,187,223,94,
223,316,223,124,
223,349,223,283,223,155,223,93,
223,383,223,218,223,63
223,348,223,315,223,123,223,92,
255,222,222,191,
255,191
255,254,222,254,222,190,191,190,
255,190,191,254,
255,287,222,221,191,159
255,221,222,287,222,159,191,221,
255,159,191,287
255,286,222,253,222,189,191,158,
255,253,222,286,222,158,191,189,
255,189,191,253,
255,158,191,286,
255,285,222,285,222,157,191,157,
255,157,191,285,
255,319,222,220,191,127
255,220,222,319,222,127,191,220,
255,127,191,319
254,190,
254,287,254,221,190,221,190,159,
254,159,190,287,
254,286,254,253,190,189,190,158,
254,189,190,253,
254,158,190,286,
254,285,190,157,
254,157,190,285,
254,319,254,220,190,220,190,127,
254,127,190,319,
287,221,221,159,
287,159
287,286,221,253,221,189,159,158,
287,253,221,286,221,158,159,189,
287,189,159,253,
287,158,159,286,
287,285,221,285,221,157,159,157,
287,157,159,285,
287,319,221,220,159,127
287,220,221,319,221,127,159,220,
287,127,159,319
286,253,189,158,
286,189,158,253,
286,158,
253,189,
286,285,253,285,189,157,158,157,
286,157,158,285,
253,157,189,285,
